term_a,term_b,observed,expected_strat,lift_strat,z_cmh,q_cmh,channels,weight
white,karoline,81.00000,4.50932,17.96280,38.52394,0.00000,12.00000,4.16694
white,karoline leavitt,79.00000,4.32519,18.26511,38.48187,0.00000,12.00000,4.19102
soldiers,fallen,20.00000,0.26655,75.03374,38.47711,0.00000,7.00000,6.22947
chair,reserve,45.00000,1.33508,33.70584,38.42012,0.00000,13.00000,5.07493
deal,peace,332.00000,58.34989,5.68981,38.41555,0.00000,17.00000,2.50838
white,leavitt,98.00000,6.35835,15.41280,38.34751,0.00000,12.00000,3.94606
hormuz,reopen,99.00000,6.35204,15.58555,38.33088,0.00000,14.00000,3.96214
fbi,director,62.00000,2.50177,24.78244,38.26802,0.00000,12.00000,4.63125
pakistan,afghanistan,76.00000,3.77922,20.10998,38.17440,0.00000,9.00000,4.32984
day,republic,100.00000,6.68073,14.96842,38.16940,0.00000,5.00000,3.90385
report,jobs,96.00000,5.91109,16.24066,38.16047,0.00000,8.00000,4.02154
supreme court,ruling,111.00000,8.04878,13.79091,38.15111,0.00000,14.00000,3.78565
migrant,ceuta,62.00000,2.61254,23.73167,38.15104,0.00000,10.00000,4.56874
rubio,secretary,125.00000,9.71187,12.87085,38.13592,0.00000,11.00000,3.68603
fifa,infantino,58.00000,2.34587,24.72432,38.09617,0.00000,9.00000,4.62786
ag,todd blanche,50.00000,1.69358,29.52329,38.06581,0.00000,11.00000,4.88378
strike,hunger,31.00000,0.65374,47.41912,38.04053,0.00000,7.00000,5.56740
todd,ag,51.00000,1.76394,28.91249,38.02660,0.00000,11.00000,4.85362
speech,delivers,111.00000,7.90598,14.04000,37.95023,0.00000,13.00000,3.81147
musk,spacex,106.00000,8.24891,12.85018,37.94066,0.00000,15.00000,3.68372
takes,oath,60.00000,2.42701,24.72182,37.93905,0.00000,5.00000,4.62771
black,sea,51.00000,1.75005,29.14206,37.92464,0.00000,7.00000,4.86503
china,taiwan,223.00000,31.86828,6.99755,37.91104,0.00000,13.00000,2.80685
starmer,british,67.00000,2.99137,22.39779,37.90598,0.00000,7.00000,4.48528
powell,fed chair,56.00000,2.14727,26.07966,37.82909,0.00000,12.00000,4.70485
border,tom homan,47.00000,1.51478,31.02754,37.79121,0.00000,11.00000,4.95548
israel,hezbollah,171.00000,18.79340,9.09894,37.78068,0.00000,16.00000,3.18570
congressional,map,38.00000,1.00290,37.89002,37.77408,0.00000,7.00000,5.24375
mullin,homeland security,31.00000,0.67212,46.12270,37.73114,0.00000,10.00000,5.52741
court,ruling,123.00000,9.94671,12.36590,37.71832,0.00000,14.00000,3.62829
war,end,438.00000,102.94132,4.25485,37.71622,0.00000,20.00000,2.08911
artemis,crew,245.00000,42.21677,5.80338,37.68109,0.00000,13.00000,2.53689
venezuela,earthquakes,118.00000,9.75331,12.09845,37.67568,0.00000,13.00000,3.59675
tensions,rising,77.00000,3.87988,19.84596,37.66738,0.00000,9.00000,4.31077
launch,rocket,54.00000,1.98979,27.13859,37.59239,0.00000,12.00000,4.76227
shooting,fatal,137.00000,12.77600,10.72323,37.58350,0.00000,13.00000,3.42267
house,ballroom,101.00000,7.02601,14.37517,37.47547,0.00000,11.00000,3.84551
outbreak,congo,57.00000,2.25803,25.24322,37.44822,0.00000,10.00000,4.65782
shooting,suspect,155.00000,15.32944,10.11126,37.43576,0.00000,13.00000,3.33789
congo,ebola outbreak,47.00000,1.54851,30.35185,37.41648,0.00000,9.00000,4.92371
ship,cargo,46.00000,1.49431,30.78339,37.41594,0.00000,13.00000,4.94408
blanche,acting,43.00000,1.31288,32.75241,37.40032,0.00000,11.00000,5.03353
supreme leader,ali khamenei,50.00000,1.73376,28.83903,37.38891,0.00000,10.00000,4.84995
opening,statements,24.00000,0.40535,59.20827,37.38620,0.00000,8.00000,5.88773
rescue,underway,59.00000,2.36664,24.92989,37.36222,0.00000,9.00000,4.63980
chair,jerome,34.00000,0.82206,41.35966,37.27586,0.00000,11.00000,5.37015
chair,jerome powell,34.00000,0.82206,41.35966,37.27586,0.00000,11.00000,5.37015
supreme court,tariffs,127.00000,10.70714,11.86124,37.26728,0.00000,17.00000,3.56818
heat,wave,49.00000,1.68784,29.03125,37.25752,0.00000,11.00000,4.85953
ice,shooting,373.00000,81.51804,4.57567,37.21871,0.00000,19.00000,2.19398
prices,fuel,89.00000,5.23962,16.98597,37.21114,0.00000,13.00000,4.08627
spacex,ipo,149.00000,17.82377,8.35962,37.18207,0.00000,15.00000,3.06344
ceremony,opening,54.00000,2.02436,26.67510,37.15302,0.00000,10.00000,4.73742
leader,mojtaba khamenei,82.00000,4.68947,17.48599,37.10550,0.00000,10.00000,4.12813
iran,talks,1200.00000,508.71220,2.35890,37.09916,0.00000,17.00000,1.23811
starmer,prime minister,105.00000,7.49134,14.01618,37.07255,0.00000,12.00000,3.80902
hold,joint,92.00000,5.60550,16.41246,37.01278,0.00000,6.00000,4.03672
years,sentenced,40.00000,1.13068,35.37705,36.96339,0.00000,11.00000,5.14474
crime,scene,23.00000,0.38310,60.03677,36.92476,0.00000,7.00000,5.90777
israeli,lebanon,136.00000,12.13698,11.20543,36.91041,0.00000,13.00000,3.48613
fed,jerome,39.00000,1.10485,35.29894,36.87630,0.00000,10.00000,5.14155
fed,jerome powell,39.00000,1.10485,35.29894,36.87630,0.00000,10.00000,5.14155
contempt,clintons,20.00000,0.29229,68.42605,36.82086,0.00000,8.00000,6.09647
house,correspondents dinner,200.00000,29.56941,6.76375,36.74474,0.00000,17.00000,2.75782
meta,zuckerberg,31.00000,0.69881,44.36095,36.72734,0.00000,9.00000,5.47122
murder,tupac,96.00000,6.97155,13.77025,36.67496,0.00000,10.00000,3.78348
todd,acting,36.00000,0.95582,37.66418,36.66950,0.00000,9.00000,5.23512
history,month,34.00000,0.84740,40.12282,36.64280,0.00000,10.00000,5.32635
secretary,mullin,58.00000,2.40476,24.11883,36.61678,0.00000,11.00000,4.59209
rescue,teams,42.00000,1.28466,32.69336,36.60327,0.00000,8.00000,5.03093
senate,testifies,113.00000,8.64816,13.06637,36.59431,0.00000,10.00000,3.70779
dhs,mullin,91.00000,6.05757,15.02252,36.58509,0.00000,12.00000,3.90906
operation,fury,65.00000,3.00512,21.62976,36.55664,0.00000,9.00000,4.43495
landmark,addiction,31.00000,0.71008,43.65701,36.55518,0.00000,10.00000,5.44814
lee,korean,27.00000,0.55036,49.05846,36.51415,0.00000,5.00000,5.61643
meta,addiction,43.00000,1.36202,31.57072,36.49870,0.00000,13.00000,4.98052
social media,meta,54.00000,2.10705,25.62820,36.49236,0.00000,13.00000,4.67966
heavy,rains,23.00000,0.39025,58.93679,36.47135,0.00000,8.00000,5.88110
macron,paris,79.00000,4.41347,17.89973,36.42296,0.00000,6.00000,4.16187
gold,silver,52.00000,2.01258,25.83753,36.41399,0.00000,8.00000,4.69140
election,results,84.00000,5.06476,16.58519,36.40918,0.00000,13.00000,4.05182
briefing,karoline leavitt,51.00000,1.87494,27.20090,36.38519,0.00000,9.00000,4.76558
trump,administration,364.00000,80.79450,4.50526,36.36379,0.00000,19.00000,2.17161
shot,fatally,43.00000,1.36758,31.44237,36.36182,0.00000,10.00000,4.97464
delivers,address,77.00000,4.16658,18.48039,36.28593,0.00000,10.00000,4.20792
minister,foreign,180.00000,20.59412,8.74036,36.24938,0.00000,12.00000,3.12769
starmer,prime,106.00000,7.94378,13.34377,36.20200,0.00000,12.00000,3.73809
supreme leader,ali,51.00000,1.91373,26.64952,36.17540,0.00000,10.00000,4.73604
second,term,40.00000,1.20767,33.12159,36.17164,0.00000,11.00000,5.04970
supreme,ruling,111.00000,8.82175,12.58254,36.14846,0.00000,14.00000,3.65335
alex,murdaugh,44.00000,1.54217,28.53124,36.12532,0.00000,8.00000,4.83447
kim,daughter,29.00000,0.64697,44.82447,36.08739,0.00000,7.00000,5.48621
briefing,karoline,52.00000,1.98128,26.24566,36.03696,0.00000,9.00000,4.71401
trump,tariffs,554.00000,163.50124,3.38835,36.02801,0.00000,18.00000,1.76058
uk,prime minister,140.00000,13.82702,10.12510,36.02706,0.00000,14.00000,3.33986
social media,landmark,40.00000,1.20653,33.15302,36.01974,0.00000,11.00000,5.05107
thousands,march,53.00000,2.04226,25.95160,36.00363,0.00000,6.00000,4.69775
sam,openai,37.00000,1.25344,29.51884,35.99879,0.00000,11.00000,4.88356
diego,garcia,21.00000,0.34670,60.57081,35.96714,0.00000,5.00000,5.92055
allegations,sexual,40.00000,1.21121,33.02491,35.95778,0.00000,10.00000,5.04548
cameras,flock,34.00000,0.89455,38.00774,35.95355,0.00000,10.00000,5.24822
tank,chemical,34.00000,0.89094,38.16177,35.92648,0.00000,10.00000,5.25406
gaza,palestinians,40.00000,1.20206,33.27634,35.90333,0.00000,7.00000,5.05642
pentagon,ufo,64.00000,3.07184,20.83441,35.83131,0.00000,10.00000,4.38090
met,gala,31.00000,0.76660,40.43824,35.72333,0.00000,10.00000,5.33765
world cup,argentina,141.00000,14.30337,9.85782,35.69593,0.00000,13.00000,3.30127
mamdani,york city,59.00000,2.80650,21.02265,35.69340,0.00000,11.00000,4.39387
red,houthis,72.00000,3.85504,18.67686,35.69027,0.00000,10.00000,4.22318
oil,tanker,126.00000,11.26034,11.18972,35.66157,0.00000,16.00000,3.48410
spacex,rocket,46.00000,1.64285,28.00011,35.64382,0.00000,10.00000,4.80736
state,marco rubio,99.00000,7.24532,13.66400,35.64298,0.00000,12.00000,3.77231
border,homan,54.00000,2.23109,24.20338,35.60723,0.00000,12.00000,4.59714
artemis ii,ii crew,193.00000,30.03867,6.42505,35.60682,0.00000,12.00000,2.68371
cup,argentina,141.00000,14.36304,9.81686,35.60081,0.00000,13.00000,3.29526
child,abuse,25.00000,0.48384,51.66984,35.57444,0.00000,8.00000,5.69125
plot,terror,42.00000,1.34385,31.25353,35.56853,0.00000,8.00000,4.96595
state,marco,99.00000,7.27239,13.61313,35.56287,0.00000,12.00000,3.76693
south,lee,38.00000,1.12253,33.85219,35.50728,0.00000,5.00000,5.08118
trump,white house,937.00000,366.91600,2.55372,35.44286,0.00000,16.00000,1.35260
todd blanche,acting,34.00000,0.91447,37.18020,35.38926,0.00000,9.00000,5.21646
social,meta,56.00000,2.38869,23.44380,35.37654,0.00000,13.00000,4.55113
ai,anthropic,159.00000,18.70128,8.50209,35.35853,0.00000,15.00000,3.08782
voting,mail-in,26.00000,0.53354,48.73148,35.33022,0.00000,8.00000,5.60678
strait of hormuz,reopen,66.00000,3.33447,19.79327,35.27470,0.00000,13.00000,4.30694
vd,singer,27.00000,0.58444,46.19788,35.26408,0.00000,6.00000,5.52975
tim,apple,36.00000,1.16369,30.93614,35.24697,0.00000,13.00000,4.95122
elon,spacex,79.00000,5.38702,14.66487,35.21924,0.00000,15.00000,3.87429
uae,opec,50.00000,2.00643,24.91992,35.21009,0.00000,12.00000,4.63923
supreme court,birthright,93.00000,6.80326,13.66992,35.20692,0.00000,15.00000,3.77293
concerns,raises,40.00000,1.23523,32.38255,35.17685,0.00000,10.00000,5.01714
supreme court,citizenship,94.00000,6.93230,13.55971,35.14541,0.00000,14.00000,3.76125
artemis,ii crew,194.00000,30.98266,6.26157,35.13204,0.00000,12.00000,2.64652
trump,white,956.00000,380.95492,2.50948,35.06573,0.00000,16.00000,1.32739
fed,rates,105.00000,8.46675,12.40145,35.02258,0.00000,11.00000,3.63244
firefighters,blaze,21.00000,0.35477,59.19383,35.01947,0.00000,6.00000,5.88737
trump,deal,1222.00000,538.54888,2.26906,34.99010,0.00000,19.00000,1.18210
police,protesters,125.00000,11.26435,11.09695,34.98459,0.00000,8.00000,3.47209
son,father,32.00000,0.80860,39.57477,34.93842,0.00000,9.00000,5.30651
knicks,nba,70.00000,3.93385,17.79426,34.92375,0.00000,13.00000,4.15334
spain,ceuta,84.00000,5.56509,15.09409,34.92250,0.00000,9.00000,3.91591
year-old,boy,27.00000,0.58929,45.81783,34.88385,0.00000,9.00000,5.51784
supreme court,birthright citizenship,91.00000,6.63436,13.71648,34.87886,0.00000,14.00000,3.77784
secretary,marco rubio,80.00000,4.94312,16.18411,34.84769,0.00000,11.00000,4.01651
releases,ufo files,26.00000,0.54635,47.58869,34.83180,0.00000,8.00000,5.57255
king charles,charles iii,106.00000,10.09491,10.50034,34.82845,0.00000,11.00000,3.39236
secretary,marco,80.00000,4.95034,16.16050,34.81783,0.00000,11.00000,4.01440
military,action,112.00000,9.09465,12.31493,34.80295,0.00000,12.00000,3.62234
meta,instagram,22.00000,0.39400,55.83759,34.76923,0.00000,9.00000,5.80316
economic,d-day,36.00000,1.05795,34.02810,34.71673,0.00000,11.00000,5.08865
greenland,denmark,127.00000,12.79761,9.92373,34.71627,0.00000,13.00000,3.31088
netanyahu,benjamin,44.00000,1.66388,26.44417,34.69509,0.00000,10.00000,4.72488
year-old,girl,22.00000,0.39608,55.54371,34.66190,0.00000,10.00000,5.79555
war,us-iran,946.00000,453.55289,2.08575,34.66049,0.00000,12.00000,1.06057
elon musk,spacex,77.00000,5.29333,14.54662,34.65285,0.00000,15.00000,3.86261
agent,secret service,21.00000,0.36071,58.21867,34.65212,0.00000,10.00000,5.86341
center,detention,39.00000,1.22911,31.73039,34.64238,0.00000,12.00000,4.98779
social,landmark,40.00000,1.29828,30.80999,34.64217,0.00000,11.00000,4.94533
platner,maine,81.00000,5.45115,14.85924,34.62196,0.00000,10.00000,3.89329
arguments,hears,26.00000,0.55780,46.61136,34.60895,0.00000,7.00000,5.54261
apple,cook,38.00000,1.32058,28.77523,34.58842,0.00000,13.00000,4.84676
uk,prime,143.00000,15.35131,9.31517,34.54566,0.00000,14.00000,3.21958
emergency,landing,27.00000,0.60111,44.91695,34.48918,0.00000,9.00000,5.48919
dhs,shutdown,144.00000,15.96007,9.02252,34.48332,0.00000,11.00000,3.17353
eu,von,68.00000,3.75233,18.12208,34.46056,0.00000,5.00000,4.17968
deadline,looms,40.00000,1.34219,29.80204,34.45953,0.00000,11.00000,4.89734
king,iii,109.00000,10.77700,10.11413,34.40416,0.00000,11.00000,3.33830
mother,savannah,74.00000,4.58332,16.14550,34.39957,0.00000,9.00000,4.01306
artemis,moon mission,133.00000,15.89224,8.36886,34.39420,0.00000,14.00000,3.06503
state,rubio,140.00000,14.59000,9.59561,34.36514,0.00000,13.00000,3.26237
shadow,fleet,43.00000,1.84248,23.33814,34.35813,0.00000,9.00000,4.54462
cup,final,141.00000,15.03480,9.37824,34.35545,0.00000,13.00000,3.22932
family,photo,37.00000,1.11211,33.27001,34.34706,0.00000,5.00000,5.05615
briefing,leavitt,61.00000,2.94921,20.68349,34.31165,0.00000,9.00000,4.37041
dead,leaves,65.00000,3.30277,19.68045,34.30993,0.00000,11.00000,4.29869
walz,gov,41.00000,1.38754,29.54879,34.29490,0.00000,8.00000,4.88503
king charles,iii,106.00000,10.33905,10.25239,34.29173,0.00000,11.00000,3.35789
gaza,board of peace,51.00000,2.14362,23.79156,34.24794,0.00000,10.00000,4.57238
man,armed,37.00000,1.12551,32.87413,34.24543,0.00000,11.00000,5.03888
king,charles iii,106.00000,10.38325,10.20875,34.21889,0.00000,11.00000,3.35173
eu,der,63.00000,3.27990,19.20789,34.21065,0.00000,5.00000,4.26363
supreme,birthright,93.00000,7.16357,12.98236,34.17959,0.00000,15.00000,3.69848
netflix,warner,36.00000,1.18754,30.31466,34.15580,0.00000,12.00000,4.92194
supreme,tariffs,127.00000,12.35702,10.27756,34.13282,0.00000,17.00000,3.36143
israel,gaza,133.00000,14.12167,9.41815,34.08012,0.00000,15.00000,3.23544
world cup,final,139.00000,14.85457,9.35739,34.07383,0.00000,13.00000,3.22611
mother,savannah guthrie,73.00000,4.55106,16.04021,34.05259,0.00000,9.00000,4.00362
fed chair,jerome,27.00000,0.62332,43.31645,34.03363,0.00000,8.00000,5.43684
fed chair,jerome powell,27.00000,0.62332,43.31645,34.03363,0.00000,8.00000,5.43684
border,tom,47.00000,1.83882,25.55982,34.01366,0.00000,11.00000,4.67581
gaza,flotilla,36.00000,1.13314,31.77025,33.93615,0.00000,7.00000,4.98960
patel,director,37.00000,1.14758,32.24174,33.89677,0.00000,11.00000,5.01086
supreme,citizenship,94.00000,7.38207,12.73356,33.89150,0.00000,14.00000,3.67056
federal,kevin warsh,47.00000,1.87006,25.13283,33.88823,0.00000,14.00000,4.65150
senate,committee,89.00000,6.44655,13.80584,33.84911,0.00000,13.00000,3.78721
supreme,birthright citizenship,91.00000,6.99466,13.00992,33.83745,0.00000,14.00000,3.70154
black,history,35.00000,1.04051,33.63738,33.79794,0.00000,11.00000,5.07199
nasa,moon mission,99.00000,8.71741,11.35659,33.76806,0.00000,13.00000,3.50546
nasa,space,97.00000,7.88413,12.30319,33.76427,0.00000,14.00000,3.62096
primary,wins,68.00000,3.85642,17.63293,33.73780,0.00000,13.00000,4.14020
base,joint,49.00000,1.98484,24.68715,33.72222,0.00000,5.00000,4.62569
note,suicide,21.00000,0.38495,54.55243,33.70420,0.00000,7.00000,5.76957
gaza,hamas,31.00000,0.82687,37.49072,33.70334,0.00000,11.00000,5.22846
trump,greenland,716.00000,281.55391,2.54303,33.67208,0.00000,20.00000,1.34655
launches,spacex,72.00000,4.43241,16.24399,33.67107,0.00000,10.00000,4.02183
earthquake,colombia,100.00000,8.76415,11.41012,33.66055,0.00000,13.00000,3.51224
uk,andy burnham,108.00000,10.28541,10.50031,33.65193,0.00000,11.00000,3.39236
europe,heatwave,85.00000,6.09705,13.94118,33.62741,0.00000,8.00000,3.80128
immigration,enforcement,45.00000,1.72272,26.12141,33.61318,0.00000,11.00000,4.70716
fans,celebrate,75.00000,4.77205,15.71651,33.59307,0.00000,9.00000,3.97421
court,birthright,96.00000,7.85244,12.22549,33.58034,0.00000,15.00000,3.61182
secretary,bessent,52.00000,2.28563,22.75087,33.57904,0.00000,11.00000,4.50785
spain,madrid,63.00000,3.38501,18.61144,33.56735,0.00000,8.00000,4.21812
artemis ii,crew,217.00000,40.39604,5.37181,33.55990,0.00000,13.00000,2.42541
magnitude,quake,32.00000,0.88646,36.09867,33.55890,0.00000,5.00000,5.17387
kushner,resort,23.00000,0.46375,49.59619,33.54456,0.00000,6.00000,5.63216
anniversary,marks,41.00000,1.42633,28.74501,33.54322,0.00000,9.00000,4.84524
search,continues,69.00000,3.94120,17.50734,33.51500,0.00000,11.00000,4.12989
note,ransom,45.00000,1.77718,25.32099,33.49253,0.00000,6.00000,4.66226
oil,tankers,94.00000,7.39512,12.71108,33.48530,0.00000,15.00000,3.66801
missiles,fires,100.00000,8.04417,12.43136,33.42848,0.00000,10.00000,3.63591
uk,andy,108.00000,10.40462,10.38001,33.38142,0.00000,11.00000,3.37574
court,birthright citizenship,94.00000,7.62939,12.32078,33.36954,0.00000,14.00000,3.62302
red,lines,37.00000,1.19546,30.95031,33.30310,0.00000,7.00000,4.95188
orders,executive,32.00000,0.88800,36.03603,33.30308,0.00000,10.00000,5.17137
prime minister,keir starmer,72.00000,4.54546,15.83999,33.29002,0.00000,12.00000,3.98550
prime minister,keir,72.00000,4.55098,15.82076,33.26529,0.00000,12.00000,3.98375
eclipse,solar,62.00000,3.68063,16.84496,33.24089,0.00000,10.00000,4.07424
meloni,italian,36.00000,1.16866,30.80450,33.21916,0.00000,5.00000,4.94507
holds,meeting,265.00000,47.59598,5.56770,33.21329,0.00000,12.00000,2.47708
injured,dozens,30.00000,0.78914,38.01622,33.19869,0.00000,8.00000,5.24854
steve,witkoff,25.00000,0.56316,44.39264,33.19771,0.00000,10.00000,5.47225
pentagon,ufo files,40.00000,1.41139,28.34084,33.17267,0.00000,10.00000,4.82481
red,card,39.00000,1.34376,29.02313,33.16817,0.00000,12.00000,4.85913
witkoff,jared kushner,20.00000,0.36535,54.74227,33.14907,0.00000,8.00000,5.77458
court,citizenship,97.00000,8.15914,11.88851,33.08522,0.00000,14.00000,3.57150
markets,prediction,39.00000,1.60310,24.32783,32.95516,0.00000,11.00000,4.60454
killer,beach,28.00000,0.70671,39.62034,32.94388,0.00000,6.00000,5.30817
house,committee,115.00000,10.90036,10.55011,32.92496,0.00000,11.00000,3.39919
mark,zuckerberg,34.00000,1.09113,31.16049,32.91094,0.00000,12.00000,4.96165
elon,sam,22.00000,0.43991,50.01004,32.90857,0.00000,8.00000,5.64415
heavy,snow,27.00000,0.65929,40.95330,32.87230,0.00000,6.00000,5.35591
rescue,efforts,43.00000,1.63782,26.25436,32.86922,0.00000,12.00000,4.71449
rejects,proposal,38.00000,1.28116,29.66067,32.82057,0.00000,13.00000,4.89048
voters,polls,28.00000,0.70820,39.53702,32.79831,0.00000,11.00000,5.30513
iran,strait,882.00000,368.84719,2.39123,32.76107,0.00000,19.00000,1.25776
releases,ufo,36.00000,1.18364,30.41461,32.75022,0.00000,8.00000,4.92669
clinton,deposition,66.00000,4.11220,16.04980,32.67351,0.00000,11.00000,4.00448
debt,trillion,25.00000,0.57765,43.27885,32.65345,0.00000,13.00000,5.43559
iran,ceasefire,858.00000,373.82549,2.29519,32.63333,0.00000,23.00000,1.19861
epstein,gates,58.00000,3.22243,17.99884,32.59301,0.00000,13.00000,4.16983
day,th,163.00000,20.66577,7.88744,32.58219,0.00000,9.00000,2.97956
police,clash,87.00000,6.37865,13.63925,32.56979,0.00000,8.00000,3.76969
center,stage,38.00000,1.36757,27.78653,32.54186,0.00000,12.00000,4.79631
footage,releases,35.00000,1.10541,31.66235,32.54084,0.00000,5.00000,4.98470
south,african,49.00000,2.15045,22.78593,32.52070,0.00000,8.00000,4.51007
king,queen,101.00000,9.96080,10.13974,32.51215,0.00000,12.00000,3.34195
israel,strikes,476.00000,133.44834,3.56692,32.49456,0.00000,15.00000,1.83468
ryan,wedding,20.00000,0.37941,52.71318,32.48352,0.00000,8.00000,5.72009
west bank,settler,21.00000,0.41450,50.66378,32.48022,0.00000,6.00000,5.66288
artemis,astronauts,145.00000,19.88437,7.29216,32.43131,0.00000,13.00000,2.86635
alleged,drug,41.00000,1.51313,27.09618,32.40908,0.00000,9.00000,4.76002
press conference,hold,134.00000,14.32772,9.35250,32.40543,0.00000,9.00000,3.22535
message,sends,40.00000,1.43913,27.79450,32.40102,0.00000,6.00000,4.79673
house,karoline,81.00000,6.08055,13.32117,32.38528,0.00000,12.00000,3.73565
train,collision,21.00000,0.41555,50.53503,32.34696,0.00000,7.00000,5.65921
joint,statement,54.00000,2.58164,20.91693,32.34345,0.00000,5.00000,4.38660
